query,cluster,text,videosNumber,ids,querySlug
green washing,9,fastfashion,3,7208508312394976518|7273492164812885253|7313010079651941638,green-washing
green washing,10,ecotok,10,7086063225527078170|7092997990494899482|7156403136008178970|7186686820103736603|7223619455425727749|7251631257765924103|7264940823102442770|7280801190516968710|7294090630668520709|7313010079651941638,green-washing
green washing,10,eco,6,7180010148889398554|7179179839247731994|7178820710456888602|7178446215590284570|7177726008856972571|7176583877459299611,green-washing
green washing,10,businesstok,3,7179179839247731994|7178820710456888602|7176583877459299611,green-washing
green washing,11,savewater,3,7203238154160147738|7205364440357670170|7219532328081706246,green-washing
green washing,12,plasticfree,4,7086063225527078170|7092997990494899482|7294090630668520709|7313010079651941638,green-washing
green washing,12,plasticpollution,7,7086063225527078170|7092997990494899482|7156403136008178970|7186686820103736603|7251631257765924103|7294090630668520709|7313010079651941638,green-washing
green washing,14,climatechange,4,7086063225527078170|7156403136008178970|7186686820103736603|7264940823102442770,green-washing
green washing,14,zerowaste,5,7092997990494899482|7203238154160147738|7205364440357670170|7251631257765924103|7294090630668520709,green-washing
green washing,15,eduwowph,5,7178446215590284570|7178080484591701274|7177726008856972571|7176583877459299611|7173597097944550682,green-washing
green washing,18,ecomarketing,3,7179561567657250074|7179179839247731994|7178080484591701274,green-washing
urban farming,0,oystermushrooms,3,7077838482311253274|7088786274303200539|7148666905849629979,urban-farming
urban farming,0,oystermushroom,5,7076122050573782299|7075699818517024026|7122128511900405018|7158713543364332826|7171090583291759898,urban-farming
urban farming,0,elenacooks💜,3,7076122050573782299|7075699818517024026|7171657143278521626,urban-farming
urban farming,0,petbottle,3,7216586776884825349|7216586473422785798|7216586217587002630,urban-farming
urban farming,0,workingforyourfuturefood,8,7261554610794433797|7261252690708040966|7295589716164922630|7293697944472030469|7306388564181323013|7306134038740225285|7304091920635071750|7314630654942022917,urban-farming
urban farming,0,furdaddy,4,7295547644145929478|7293352244555058438|7293316582309203206|7301427367380012293,urban-farming
urban farming,0,thecitygrowermarikina,7,7295547644145929478|7305763902019620102|7301427367380012293|7318289593466490117|7317959744852053254|7316958088366411014|7316953178522619142,urban-farming
urban farming,0,urbanlifestyler,3,7293352244555058438|7293316582309203206|7301427367380012293,urban-farming
urban farming,1,morningroutine,4,7058517229062606106|7057505375368580379|7057501612847238427|7056741048453745946,urban-farming
urban farming,1,foryoupage,28,7060643247319797018|7078615938949549339|7091218601738374426|7086969641150483738|7098532138038955291|7114318555302087963|7114314802859642139|7110757703772867866|7147718328377740571|7158710215867714843|7168315027928419611|7167279950259621146|7182891392023170331|7192581531838270747|7190102674807770394|7205185088890490138|7204793272038886683|7204694794419883290|7204631961745231130|7203571471770193178|7226166994188487963|7225501129709325574|7249659020712103173|7283380394492284165|7282758589968583942|7294445755304283397|7292344088425139462|7291963757742329094,urban-farming
urban farming,1,diy,5,7059684107751804187|7137097878492810522|7215044662548073733|7294542707333057798|7318289593466490117,urban-farming
urban farming,1,foryourpage,13,7075699818517024026|7090168220727905537|7135458727829802266|7159361712016133402|7158999859016584475|7158272757669596443|7158224978062609691|7179577902181223707|7226899881061780763|7226897086468476187|7225913812304547078|7236514458745457926|7236330791159024902,urban-farming
urban farming,1,foryou,17,7091218601738374426|7086969641150483738|7098532138038955291|7124914154552528155|7123899596740234523|7121677990349524250|7147988873447001370|7158999859016584475|7158272757669596443|7171657143278521626|7182891392023170331|7179577902181223707|7216235130761776389|7225501129709325574|7238450201445289222|7247376863855643909|7316067218360421637,urban-farming
urban farming,1,entrepreneur,3,7148190721172983066|7171601126402297115|7170112957861432603,urban-farming
urban farming,1,directseeding,4,7181818203088112922|7181817875831819546|7181817728624299290|7181817481084947738,urban-farming
urban farming,1,tutorial,3,7227896833736051973|7227323066110463237|7226519752011812101,urban-farming
urban farming,1,bonsaitips,4,7226899881061780763|7226897086468476187|7236514458745457926|7236330791159024902,urban-farming
urban farming,1,foryoupage❤️❤️,7,7226166994188487963|7248577723579387142|7247374008251944198|7283380394492284165|7282758589968583942|7294445755304283397|7291963757742329094,urban-farming
urban farming,1,thankful,5,7261554610794433797|7293697944472030469|7306388564181323013|7306134038740225285|7314630654942022917,urban-farming
urban farming,1,newholland,5,7284295878058265864|7284295578400361736|7303977899026107656|7303977767807339784|7303977636944956679,urban-farming
urban farming,1,onthisday,3,7282345877023345925|7291823088193277189|7302049586598694150,urban-farming
urban farming,2,gardening,52,7065132733642657025|7077758639125138689|7111072538909805851|7135458727829802266|7146382320503770395|7158622396524547329|7168035983408008474|7181596982245477658|7180441607496338714|7261861171068701957|7261847533352176901|7261783432269778181|7261490282372402437|7261436312866082054|7261386573831228677|7261100275191139589|7261092896403770630|7261074427188645126|7260705563540065542|7260680650284453125|7273004916967214341|7272998635145645317|7272921095005637894|7272599987698142469|7272514958548536582|7272316896253431045|7272152838392827141|7271833315357887749|7271823921194781957|7271419152391359749|7271398272571297030|7271058120082820358|7271032511742971142|7284026087569460485|7283831782842109189|7283668463707507973|7283454006595226885|7283380394492284165|7283307837265153285|7282994480276425989|7282909630852795653|7282758589968583942|7282536859505265925|7282335697845996805|7296128038801034502|7295547644145929478|7293441978027527429|7293384405526007045|7305052936676068610|7301427367380012293|7317538769005989125|7317218615718153478,urban-farming
urban farming,2,microgreens,13,7062983484117208347|7121543724131306778|7117461731097464091|7148989419003858202|7148190721172983066|7146730390856813850|7171601126402297115|7182655568920857882|7192664706530708763|7190102674807770394|7215327066856754438|7215029148912323846|7226644877931597062,urban-farming
urban farming,2,garden,29,7062240393315896603|7108984799661952283|7146382320503770395|7158622396524547329|7261861171068701957|7261847533352176901|7261783432269778181|7261490282372402437|7261436312866082054|7261386573831228677|7261100275191139589|7261092896403770630|7261074427188645126|7260705563540065542|7260680650284453125|7273624399029243142|7272998635145645317|7272921095005637894|7272599987698142469|7272514958548536582|7272316896253431045|7272152838392827141|7271833315357887749|7271823921194781957|7271419152391359749|7271398272571297030|7271058120082820358|7271032511742971142|7317218615718153478,urban-farming
urban farming,2,urbangardening,42,7062240393315896603|7078615938949549339|7087883835614039323|7102344876104158490|7114318555302087963|7114314802859642139|7110757703772867866|7137107823116389658|7170855960104160539|7192190108248902917|7204753221024222491|7204026182768069914|7216586776884825349|7216586473422785798|7216586217587002630|7226892221574843653|7261861171068701957|7261847533352176901|7261783432269778181|7261490282372402437|7261436312866082054|7261386573831228677|7261100275191139589|7261092896403770630|7261074427188645126|7260705563540065542|7260680650284453125|7260458788136684805|7273004916967214341|7272998635145645317|7272921095005637894|7272599987698142469|7272514958548536582|7272316896253431045|7272152838392827141|7271833315357887749|7271823921194781957|7271419152391359749|7271398272571297030|7271058120082820358|7271032511742971142|7302067869108505862,urban-farming
urban farming,2,homegardening,6,7062240393315896603|7135458727829802266|7158622396524547329|7179577902181223707|7294625975491497222|7293384405526007045,urban-farming
urban farming,2,greenthumb,4,7079590296094248219|7190134966565489947|7282335697845996805|7293877647447264518,urban-farming
urban farming,2,growyourown,4,7077758639125138689|7146382320503770395|7158622396524547329|7293877647447264518,urban-farming
urban farming,2,rooftopgardening,7,7086687414659468545|7181375652761750811|7283380394492284165|7294445755304283397|7291963757742329094|7318289593466490117|7316958088366411014,urban-farming
urban farming,2,backyardgardening,5,7113539988985269530|7170855960104160539|7194102459264929050|7192581531838270747|7293441978027527429,urban-farming
urban farming,2,homegarden,3,7135458727829802266|7158622396524547329|7205219069593881882,urban-farming
urban farming,2,gardeningproject,3,7135458727829802266|7283380394492284165|7282758589968583942,urban-farming
urban farming,2,gardening101,8,7149234006473608474|7148491914352921882|7159791072900812059|7158622396524547329|7158620439533587738|7158530504608746778|7182655568920857882|7190134966565489947,urban-farming
urban farming,2,growyourownfood,12,7148989419003858202|7146693618210852122|7158622396524547329|7170112957861432603|7179577902181223707|7179327696005090587|7194959407036239131|7192664706530708763|7190134966565489947|7190102674807770394|7215029148912323846|7238183992745364741,urban-farming
urban farming,2,vegetablegarden,33,7148491914352921882|7261861171068701957|7261847533352176901|7261783432269778181|7261490282372402437|7261436312866082054|7261386573831228677|7261100275191139589|7261092896403770630|7261074427188645126|7260705563540065542|7260680650284453125|7273004916967214341|7272998635145645317|7272921095005637894|7272599987698142469|7272514958548536582|7272316896253431045|7272152838392827141|7271833315357887749|7271823921194781957|7271419152391359749|7271398272571297030|7271058120082820358|7271032511742971142|7284026087569460485|7283831782842109189|7283668463707507973|7283454006595226885|7283307837265153285|7282994480276425989|7282909630852795653|7282536859505265925,urban-farming
urban farming,2,greenhouse,3,7146382320503770395|7181375652761750811|7317886108119977222,urban-farming
urban farming,2,urbangarden,6,7204753221024222491|7226892221574843653|7238183992745364741|7283380394492284165|7282758589968583942|7302049586598694150,urban-farming
urban farming,2,urbangardeninglife,3,7204753221024222491|7226892221574843653|7238514856654064902,urban-farming
