query,querySlug,cluster,clusterLabel,text,videosNumber,ids
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,plantesaquatiques,7,7225652263568543003|7223812798839590171|7236772706186841371|7236772706186841371|7225652263568543003|7223812798839590171|7236772706186841371
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,plantesenpot,7,7225652263568543003|7223812798839590171|7236772706186841371|7236772706186841371|7225652263568543003|7223812798839590171|7236772706186841371
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,jardinierdujour,4,7225652263568543003|7223812798839590171|7225652263568543003|7223812798839590171
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,jardinbio,7,7239233944745479450|7246341716150619419|7244441491123277082|7242585801534623003|7241467933954821403|7239233944745479450|7246524985391664430
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,potagerenpots,6,7239233944745479450|7246341716150619419|7244441491123277082|7242585801534623003|7241467933954821403|7239233944745479450
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,jardinbiologique,6,7239233944745479450|7246341716150619419|7244441491123277082|7242585801534623003|7241467933954821403|7239233944745479450
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,potagerautofertile,6,7239233944745479450|7246341716150619419|7244441491123277082|7242585801534623003|7241467933954821403|7239233944745479450
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,potagerbiologique,6,7239233944745479450|7246341716150619419|7244441491123277082|7242585801534623003|7241467933954821403|7239233944745479450
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,plantesmedicinales,4,7236805783319547163|7236411693516016923|7236805783319547163|7236411693516016923
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,jardinsverticaux,6,7250542361325997338|7254620170604334362|7250952735212801307|7315583770864667936|7250542361325997338|7315583770864667936
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,potagerencarrés,8,7249433813867302170|7261156409696455962|7259291533747293467|7296048786357439776|7249433813867302170|7261156409696455962|7259291533747293467|7296048786357439776
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,carrépotager,8,7249433813867302170|7261156409696455962|7259291533747293467|7296048786357439776|7249433813867302170|7261156409696455962|7259291533747293467|7296048786357439776
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,jardiner,21,7248495330407222554|7248488292432350490|7247406319974616346|7245909039513750810|7245626913979436315|7245588732689141018|7245586722728332571|7245563378536615194|7245539486019439899|7256012771563818267|7256012336467610906|7291235297126272288|7248495330407222554|7248488292432350490|7247406319974616346|7256012771563818267|7256012336467610906|7291235297126272288|7315833740641586465|7314590195452497184|7313898307833711904
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,permaculturedesign,37,7248495330407222554|7248488292432350490|7247406319974616346|7245909039513750810|7245626913979436315|7245588732689141018|7245586722728332571|7245563378536615194|7245539486019439899|7257211263170759962|7256012771563818267|7256012336467610906|7271311246987676960|7268227451229179169|7267594352677915936|7263525578064612641|7279099183498317088|7277603703970909472|7277239137906724128|7295713904087321889|7303959759214955808|7303593755242663201|7299924214046313760|7299509149551906080|7248495330407222554|7248488292432350490|7247406319974616346|7257211263170759962|7256012771563818267|7256012336467610906|7271311246987676960|7268227451229179169|7295713904087321889|7303959759214955808|7303593755242663201|7299924214046313760|7299509149551906080
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,ecojardinage,16,7248495330407222554|7248488292432350490|7247406319974616346|7245909039513750810|7245626913979436315|7245588732689141018|7245586722728332571|7245563378536615194|7245539486019439899|7256012771563818267|7256012336467610906|7248495330407222554|7248488292432350490|7247406319974616346|7256012771563818267|7256012336467610906
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,jardinagebiologique,16,7248495330407222554|7248488292432350490|7247406319974616346|7245909039513750810|7245626913979436315|7245588732689141018|7245586722728332571|7245563378536615194|7245539486019439899|7256012771563818267|7256012336467610906|7248495330407222554|7248488292432350490|7247406319974616346|7256012771563818267|7256012336467610906
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,jardinageecologique,16,7248495330407222554|7248488292432350490|7247406319974616346|7245909039513750810|7245626913979436315|7245588732689141018|7245586722728332571|7245563378536615194|7245539486019439899|7256012771563818267|7256012336467610906|7248495330407222554|7248488292432350490|7247406319974616346|7256012771563818267|7256012336467610906
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,permaculturesolutions,16,7248495330407222554|7248488292432350490|7247406319974616346|7245909039513750810|7245626913979436315|7245588732689141018|7245586722728332571|7245563378536615194|7245539486019439899|7256012771563818267|7256012336467610906|7248495330407222554|7248488292432350490|7247406319974616346|7256012771563818267|7256012336467610906
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,potagerpermaculture,5,7245918034936810778|7107314021308648710|7315833740641586465|7314590195452497184|7313898307833711904
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,permaculturelife,21,7257211263170759962|7271311246987676960|7268227451229179169|7267594352677915936|7263525578064612641|7279099183498317088|7277603703970909472|7277239137906724128|7295713904087321889|7303959759214955808|7303593755242663201|7299924214046313760|7299509149551906080|7257211263170759962|7271311246987676960|7268227451229179169|7295713904087321889|7303959759214955808|7303593755242663201|7299924214046313760|7299509149551906080
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,permaculturebalcon,21,7257211263170759962|7271311246987676960|7268227451229179169|7267594352677915936|7263525578064612641|7279099183498317088|7277603703970909472|7277239137906724128|7295713904087321889|7303959759214955808|7303593755242663201|7299924214046313760|7299509149551906080|7257211263170759962|7271311246987676960|7268227451229179169|7295713904087321889|7303959759214955808|7303593755242663201|7299924214046313760|7299509149551906080
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,permaculturefarm,8,7271311246987676960|7268227451229179169|7267594352677915936|7279099183498317088|7303959759214955808|7271311246987676960|7268227451229179169|7303959759214955808
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,maraichageenpermaculture,18,7271311246987676960|7268227451229179169|7267594352677915936|7279099183498317088|7277603703970909472|7277239137906724128|7295713904087321889|7303959759214955808|7303593755242663201|7299924214046313760|7299509149551906080|7271311246987676960|7268227451229179169|7295713904087321889|7303959759214955808|7303593755242663201|7299924214046313760|7299509149551906080
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,permacultureducks,18,7271311246987676960|7268227451229179169|7267594352677915936|7279099183498317088|7277603703970909472|7277239137906724128|7295713904087321889|7303959759214955808|7303593755242663201|7299924214046313760|7299509149551906080|7271311246987676960|7268227451229179169|7295713904087321889|7303959759214955808|7303593755242663201|7299924214046313760|7299509149551906080
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,permacultureb,16,7271311246987676960|7268227451229179169|7267594352677915936|7279099183498317088|7277603703970909472|7277239137906724128|7295713904087321889|7303959759214955808|7299924214046313760|7299509149551906080|7271311246987676960|7268227451229179169|7295713904087321889|7303959759214955808|7299924214046313760|7299509149551906080
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,afrinoonpermaculture,14,7271311246987676960|7268227451229179169|7267594352677915936|7279099183498317088|7277603703970909472|7277239137906724128|7303959759214955808|7299924214046313760|7299509149551906080|7271311246987676960|7268227451229179169|7303959759214955808|7299924214046313760|7299509149551906080
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,montreuilpermaculture,19,7271311246987676960|7268227451229179169|7267594352677915936|7263525578064612641|7279099183498317088|7277603703970909472|7277239137906724128|7295713904087321889|7303959759214955808|7303593755242663201|7299924214046313760|7299509149551906080|7271311246987676960|7268227451229179169|7295713904087321889|7303959759214955808|7303593755242663201|7299924214046313760|7299509149551906080
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,livrepermaculture,8,7271311246987676960|7268227451229179169|7267594352677915936|7279099183498317088|7303959759214955808|7271311246987676960|7268227451229179169|7303959759214955808
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,orchard,3,7270080175759461664|7270080175759461664|7270080175759461664
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,permaculturehumaine,3,7268227451229179169|7267594352677915936|7268227451229179169
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,jardinpartage,5,7263858928952315169|7263835989490158881|7288032086680685856|7299022451260935457|7299022451260935457
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,nopesticides,7,7263525578064612641|7295713904087321889|7303117016422960416|7318837663086267681|7295713904087321889|7303117016422960416|7318837663086267681
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,pesticides,7,7263525578064612641|7295713904087321889|7303117016422960416|7318837663086267681|7295713904087321889|7303117016422960416|7318837663086267681
urban farming,urban-farming,hydroponic-and-permaculture,Hydroponic and permaculture,sanspesticides,7,7263525578064612641|7295713904087321889|7303117016422960416|7318837663086267681|7295713904087321889|7303117016422960416|7318837663086267681
