Endocrine disrupting chemicals awareness,cluster,label,isSeed,seedRank,linksSeed,publishedAtUnix,publishedAtSQL,channelTitle,channelId,videoCategoryLabel,defaultLanguage,defaultAudioLanguage,viewCount,likeCount,dislikeCount,dislikeLikeRatio,favoriteCount,commentCount,thumb,language,clusterLabel
5ib7QJJeLZg,other,Foule sous contrôle - Comment faire taire les gens au cinéma ?,no,,no,1429015293,2015-04-14 12:04:33,Nat Geo France,UC6dMVNhZmJYFf7SPv1WLMuQ,People & Blogs,,,1546129,16885,,,0,730,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
0AN4n0W8rTU,other,Olivier Dauvers vous révèle l origine inattendue du nom du  groupe Casino,no,,no,1690718400,2023-07-30 12:07:00,RTL,UCzBoVtUqSyAyr0kF5ABW7gQ,News & Politics,,fr,9225,162,,,0,5,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
b_bCtOm2J1U,other,HUMAN VERSION CINÉMA,no,,no,1586446288,2020-04-09 15:04:28,HUMAN le film,UCDNQaVmuu2TyUXLELJuD1lQ,News & Politics,,fr,978152,7677,,,0,332,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
Y5BeWdODPqo,other,JAILER - Official ShowCase | Superstar Rajinikanth | Sun Pictures | Anirudh | Nelson,no,,no,1690979401,2023-08-02 12:08:01,Sun TV,UCBnxEdpoZwstJqC1yZpOjRA,Entertainment,en,ta,10588144,641107,,,0,27045,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
oaXonFgON9g,endocrine-disrupting-chemicals-dangers,🤔Les Perturbateurs Endocriniens (Je ne Veux pas Vous Faire Flipper Mais...),yes,7,yes,1541671207,2018-11-08 10:11:07,Dr Jean-Michel Cohen,UCOW2nWK-35Wdu-e0HTvHXXA,Howto & Style,fr,fr,7680,457,,,0,37,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Endocrine disrupting chemicals dangers
zqocBxxbzFQ,endocrine-disrupting-chemicals-dangers,[Conférence] Perturbateurs endocriniens et reproduction,yes,19,yes,1602065687,2020-10-07 10:10:47,CEA Recherche,UCpTMWY8NRQby8zXUKhHznfg,Science & Technology,,fr-FR,1446,53,,,0,2,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Endocrine disrupting chemicals dangers
QKMjubP-hY4,endocrine-disrupting-chemicals-dangers,PERTURBATEURS ENDOCRINIENS  LES DANGERS  COMMENT LES ÉVITER  par Isabelle DOUMENC,yes,23,yes,1633085486,2021-10-01 10:10:26,Florence Pinheiro Ortolan,UCWOUqOT-Q68HyGh61PM9t6Q,Education,,fr,6038,257,,,0,50,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Endocrine disrupting chemicals dangers
9ZFGxr4RERA,endocrine-disrupting-chemicals-dangers,Planète conférences - Perturbateurs endocriniens,yes,34,yes,1486656167,2017-02-09 16:02:47,Université Bretagne Sud,UCmHx-RTNSTLsZapKcW-viWg,Education,fr,fr,8600,109,,,0,12,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Endocrine disrupting chemicals dangers
UcR_Yn-0Kpw,endocrine-disrupting-chemicals-dangers,Les Perturbateurs Endocriniens / Abdel En Live,yes,36,yes,1540396808,2018-10-24 16:10:08,Tarmac,UC5hKGihDzlEnmpX7CL_b0yw,Entertainment,,fr,103322,5045,,,0,143,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Endocrine disrupting chemicals dangers
Y1K1V19zYug,endocrine-disrupting-chemicals-dangers,Environnement toxique et perturbateurs endocriniens… ma rencontre avec Yann Arthus-Bertrand,yes,39,no,1685037782,2023-05-25 18:05:02,Cynthia Kå,UCkzCtxJAklNTXCAxsuyBR9Q,Howto & Style,fr,fr-FR,11815,651,,,0,35,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Endocrine disrupting chemicals dangers
YkyT1AGInz4,endocrine-disrupting-chemicals-dangers,Perturbateurs Endocriniens et PMA,yes,45,yes,1666972632,2022-10-28 15:10:12,Fertil-In,UCXr-zHpWhCfNckc7V7bVpcg,Howto & Style,fr,fr,1066,31,,,0,10,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Endocrine disrupting chemicals dangers
eICe8kS8_uA,endocrine-disrupting-chemicals-dangers,Les Perturbateurs endocriniens - Ces produits qui en veulent à nos hormones  (Éditions Apogée),yes,49,no,1481187456,2016-12-08 08:12:36,Éditions Apogée,UC_kKh3XLssOCE7RUGFDGmyA,Entertainment,,,10765,82,,,0,6,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Endocrine disrupting chemicals dangers
m77fQPv6NMU,endocrine-disrupting-chemicals-dangers,Perturbateurs endocriniens et micro polluants,no,,yes,1663302062,2022-09-16 04:09:02,Ligue vaudoise contre le cancer,UCHWKaHdQ--oO43MGh0fc7wA,Science & Technology,fr-CH,fr-CH,97,6,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Endocrine disrupting chemicals dangers
rOipjGGqniA,endocrine-disrupting-chemicals-dangers,Les Perturbateurs endocriniens - Sylvie Simon,no,,yes,1367864678,2013-05-06 18:05:38,La Chaine Santé,UCDg53Em9AHmMlpdlL9j7svw,Howto & Style,,,13360,399,,,0,54,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Endocrine disrupting chemicals dangers
J7VOZyDEH8Q,endocrine-disrupting-chemicals-dangers,Perturbateurs endocriniens  une bombe à retardement ? | Pour que nature vive,no,,yes,1603349100,2020-10-22 06:10:00,Muséum national d Histoire naturelle,UCyQuKkNt-Jiqw45eNfXWBXw,Science & Technology,fr,fr,5693,45,,,0,4,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Endocrine disrupting chemicals dangers
Y6t74TIXG7o,endocrine-disrupting-chemicals-dangers,Replay : colloque sur les perturbateurs endocriniens et la périnatalité,no,,no,1656419083,2022-06-28 12:06:43,Le Groupement des Hôpitaux de l Institut Catholique de Lille,UCD8G9lRzBdbGzNVbhEzCwpA,Education,,fr,255,5,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Endocrine disrupting chemicals dangers
awHK6Zl8g04,endocrine-disrupting-chemicals-dangers,Perturbateurs endocriniens en milieu professionnel - Pr. André PICOT,no,,yes,1493310937,2017-04-27 16:04:37,Quarks Safety,UCZEreanUFOglHq3ECWCZkgg,Science & Technology,fr,fr,1377,26,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Endocrine disrupting chemicals dangers
kBFK6yi5o2o,endocrine-disrupting-chemicals-dangers,J me TARTINE la TRONCHE de PERTURBATEURS ENDOCRINIENS  SILICONES & ALLERGÈNES,no,,yes,1557241209,2019-05-07 15:05:09,Laurette,UC38_-W5RqzyakXeb_5cpGCw,Howto & Style,fr,fr,185943,10241,,,0,1230,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Endocrine disrupting chemicals dangers
5yKjD7BfnOE,endocrine-disrupting-chemicals-dangers,Perturbateurs Endocriniens - Les poisons du quotidien - Documentaire complet HD,no,,yes,1590673302,2020-05-28 13:05:42,Reportages et investigations,UC51DMpUES0tF9PerWW2we8A,News & Politics,fr,fr,37401,496,,,0,46,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Endocrine disrupting chemicals dangers
WV1FncVADuc,endocrine-disrupting-chemicals-dangers,Perturbateurs endocriniens perturbateurs environnementaux - PHILIPPE BOUCHARD,no,,yes,1518073201,2018-02-08 07:02:01,S3Odéon,UCq75ZttYI0bjS9bVr798TxA,Science & Technology,,fr,1556,12,,,0,3,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Endocrine disrupting chemicals dangers
nMdWWDOnuuE,endocrine-disrupting-chemicals-dangers,Perturbateurs endocriniens et reproduction,no,,yes,1602220916,2020-10-09 05:10:56,Echosciences Normandie,UCLC7PwCE9rpzJ9XK4RHQq-w,Science & Technology,,,524,14,,,0,1,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Endocrine disrupting chemicals dangers
0aa_EeLnODg,endocrine-disrupting-chemicals-dangers,2 Les Pertubateurs Endocriniens Dr Pierre Souvet,no,,yes,1608131611,2020-12-16 15:12:31,RESSOURCE Channel,UCZTMptLZHmus-LVY932s_zw,Nonprofits & Activism,,fr,3083,85,,,0,4,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Endocrine disrupting chemicals dangers
Jm73iJ-UCoI,endocrine-disrupting-chemicals-dangers,Pr Henri Joyeux Le grand désordre hormonal - Perturbateurs endocriniens  ce qui nous empoisonne,no,,yes,1644828706,2022-02-14 08:02:46,Pr. Henri Joyeux,UCFJEbkWsS1v7xkCuD786Iiw,Science & Technology,,fr,5302,280,,,0,12,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Endocrine disrupting chemicals dangers
Q2PLEHSl3aE,endocrine-disrupting-chemicals-dangers,[Conférence] - R. BAROUKI Les perturbateurs endocriniens et la nouvelle toxicologie,no,,yes,1482429202,2016-12-22 17:12:22,Académie des sciences,UC3BW_IlgG6orWiej8jYpEow,Science & Technology,fr,fr,1831,36,,,0,2,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Endocrine disrupting chemicals dangers
D7fxq0OL0Js,endocrine-disrupting-chemicals-dangers,[Conférence] Y. COMBARNOUS - Perturbateurs Endocriniens et Agriculture,no,,yes,1482429201,2016-12-22 17:12:21,Académie des sciences,UC3BW_IlgG6orWiej8jYpEow,Science & Technology,fr,fr,385,7,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Endocrine disrupting chemicals dangers
OlrwSbj5Dng,endocrine-disrupting-chemicals-dangers,Pierre Souvet :  les perturbateurs endocriniens peuvent provoquer des atteintes à la fertilité ou…,no,,yes,1567580227,2019-09-04 06:09:07,Europe 1,UCIMGfEAERXjmWwQeg15BFsg,News & Politics,,,138,1,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Endocrine disrupting chemicals dangers
gwgl3cxfafQ,other,Niger : les premiers Français évacués arrivent à Paris,no,,no,1690966868,2023-08-02 09:08:08,Le Monde,UCYpRDnhk5H8h16jpS84uqsA,News & Politics,fr,,23585,449,,,0,139,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
53KVS9eBlL8,other,Il doit vivre avec l’idée d’avoir tué quelqu’un (LE + D ENVOYÉ SPÉCIAL),no,,no,1668340210,2022-11-13 11:11:10,Envoyé Spécial,UCCauEjHzPXxGer8af3u4x5g,News & Politics,fr,fr,17510,171,,,0,28,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
Z0TLjvmLay8,other,Emmanuel Todd : Où en sommes-nous ? une esquisse de l histoire humaine,no,,no,1512752403,2017-12-08 17:12:03,Agora des savoirs,UCl8XXEKOg3r9du5Xb8zFcYQ,Education,,fr,203767,1954,,,0,245,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
Kc2OVL6DM0Y,other,Il rêve de vivre de sa passion,no,,no,1630420212,2021-08-31 14:08:12,Agribusiness TV,UC5-ChYbj_r6mIi5evDD7FzQ,Education,,en,8240,219,,,0,17,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
jZKJSopv2D4,other,Frémir avec Euclid et Michel Berthé E05/12,no,,no,1688479315,2023-07-04 14:07:55,CEA Recherche,UCpTMWY8NRQby8zXUKhHznfg,Science & Technology,,fr-FR,1046,62,,,0,2,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
DHdUAq-zfF4,other,Frémir avec Euclid et David Elbaz E04/12,no,,no,1688375244,2023-07-03 09:07:24,CEA Recherche,UCpTMWY8NRQby8zXUKhHznfg,Science & Technology,,fr-FR,3694,187,,,0,16,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
JQAYGEzOjaA,other,Frémir avec Euclid et Jérôme Martignac E11/12,no,,no,1689584375,2023-07-17 08:07:35,CEA Recherche,UCpTMWY8NRQby8zXUKhHznfg,Science & Technology,,fr-FR,780,31,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
Og1Nnbsfs5w,other,Frémir avec Euclid et Marc Sauvage E01/12,no,,no,1687940409,2023-06-28 08:06:09,CEA Recherche,UCpTMWY8NRQby8zXUKhHznfg,Science & Technology,,fr-FR,1833,96,,,0,2,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
HGAIymhtqWk,other,Je vis un enfer depuis qu’on a volé mes papiers,no,,no,1690657210,2023-07-29 19:07:10,Investigations et Enquêtes,UC50uCdUubc04xXZz7bqv5ng,Entertainment,fr,fr,54604,1370,,,0,526,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
Iehh8Pl-3cQ,other,Immersion à la Maison d Enfants des Écureuils,no,,no,1645551001,2022-02-22 17:02:01,Département de la Haute-Loire,UC-lAqO2ZasrLWH4X0TMQGCQ,People & Blogs,,,2781,31,,,0,5,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
bygDnaV8FJI,other,Et si chacun rentrait chez lui ? / Abdel en Live,no,,yes,1536768004,2018-09-12 16:09:04,Tarmac,UC5hKGihDzlEnmpX7CL_b0yw,Entertainment,,fr,361156,20820,,,0,1809,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
g7DpYWR8vqA,other,HOME [FR] Film complet,no,,no,1352837373,2012-11-13 20:11:33,HOPE  by Yann Arthus-Bertrand,UC90g2BDQgvyqMmfE2Cy7eKg,Film & Animation,,,1034257,6942,,,0,488,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
Q62iYZNwSRg,other,#douleurs #maladie,no,,no,1681286419,2023-04-12 08:04:19,Luna For Health,UCwY7RRZPIQinmOdtjk0eFWA,Education,,fr,5141,75,,,0,6,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
CwKzAk0K1N0,other,#douleurs #maladie,no,,no,1682233209,2023-04-23 07:04:09,Luna For Health,UCwY7RRZPIQinmOdtjk0eFWA,Education,,fr,6167,126,,,0,1,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
QwmcB7_B_sE,other,#douleurs #endo #regles,no,,no,1681891214,2023-04-19 08:04:14,Luna For Health,UCwY7RRZPIQinmOdtjk0eFWA,Education,,fr,5564,189,,,0,15,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
m17nv2v5vnM,other,#endo #maladie #endometriose,no,,no,1681974026,2023-04-20 07:04:26,Luna For Health,UCwY7RRZPIQinmOdtjk0eFWA,Education,,fr,5187,78,,,0,1,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
qKmQp8Roe-w,other,#endo #douleurs #maladie,no,,no,1685430031,2023-05-30 07:05:31,Luna For Health,UCwY7RRZPIQinmOdtjk0eFWA,Education,,fr,5993,107,,,0,8,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
CiBEb4pBsNE,other,#douleurs #endometriose,no,,no,1682496005,2023-04-26 08:04:05,Luna For Health,UCwY7RRZPIQinmOdtjk0eFWA,Education,,fr,7030,88,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
otrDq_lbrm8,other,#endo #maladie,no,,no,1682064021,2023-04-21 08:04:21,Luna For Health,UCwY7RRZPIQinmOdtjk0eFWA,Education,,fr,2327,57,,,0,1,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
OyHx7dylZR8,other,#endo #endometriose,no,,no,1685343615,2023-05-29 07:05:15,Luna For Health,UCwY7RRZPIQinmOdtjk0eFWA,Education,,fr,5724,162,,,0,5,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
IyKSo05i8P4,other,#endo #maladie,no,,no,1682319604,2023-04-24 07:04:04,Luna For Health,UCwY7RRZPIQinmOdtjk0eFWA,Education,,fr,1950,24,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
0gM-a9h_tZk,other,#douleurs #maladie #endometriose,no,,no,1685170800,2023-05-27 07:05:00,Luna For Health,UCwY7RRZPIQinmOdtjk0eFWA,Education,,fr,301,8,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
2JOZpDxIK4c,other,#endo #douleurs #endometriose,no,,no,1685084401,2023-05-26 07:05:01,Luna For Health,UCwY7RRZPIQinmOdtjk0eFWA,Education,,fr,123,2,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
89FNv2GzCGM,other,Opération du coeur à haut risque pour cette petite fille ! 5/5,no,,no,1674837000,2023-01-27 16:01:00,Allo Docteurs,UCv6qHPwghGsyOfzEYZXcfKg,Entertainment,,fr,10894,,,,0,7,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
4Xs6yR2jmSg,other,31 mai 2023,no,,no,1685548927,2023-05-31 16:05:07,Croix-Rouge française,UCYX4PcgqrQlx5togadd5JEA,Nonprofits & Activism,,fr,186,13,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
3zLne5mfq7o,other,Make Up Routine ☁️,no,,no,1663135087,2022-09-14 05:09:07,Lisa Ngo,UC08-SYyOz5t6aKcryM_AAig,Howto & Style,fr,fr,62435,4872,,,0,46,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
dxSkP9YEdBU,other,Partie 2: les produits de stars que je déteste!!!,no,,no,1668363269,2022-11-13 18:11:29,Nour Benh,UCCwbixV8E8Hq1Tu197NL-oQ,People & Blogs,,,1803014,110950,,,0,1943,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
iwDAP4xzDJM,other,le makeup coréen ça vaut le coup?? 🤔pt1 #makeup #maquillage #koreanmakeup #korean #coréenne,no,,no,1676826032,2023-02-19 17:02:32,lilyslilah,UCi86W8vBDYYSRABNpzl5i-w,Howto & Style,fr,fr,165862,20207,,,0,135,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
T5rA2UcRAJ8,other,je me maquille pour un anniversaire !! pt1/2 #makeup #maquillage #anniversaire,no,,no,1676653215,2023-02-17 17:02:15,lilyslilah,UCi86W8vBDYYSRABNpzl5i-w,Howto & Style,fr,fr,128369,13640,,,0,88,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
jXCFOlK3UD0,other,LE produit pour fixer les sourcils !! #makeup #makeuptutorial #sourcils,no,,no,1657818026,2022-07-14 17:07:26,lilyslilah,UCi86W8vBDYYSRABNpzl5i-w,Howto & Style,fr,fr,183258,17895,,,0,84,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
wgW6NPZ45_0,other,je me maquille avec les produits les moins chers !! pt1 #makeup #maquillage #drugstoremakeup,no,,no,1678035640,2023-03-05 17:03:40,lilyslilah,UCi86W8vBDYYSRABNpzl5i-w,Howto & Style,fr,fr,249103,27371,,,0,86,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
MAvZedv9f0s,other,Je me maquille avec les produits que je déteste,no,,no,1674847979,2023-01-27 19:01:59,Nour Benh,UCCwbixV8E8Hq1Tu197NL-oQ,People & Blogs,,,1142857,78939,,,0,549,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
b-tjMsbdanA,other,Cute anti-pollen 2è partie : la crise aiguë!,no,,yes,1682060852,2023-04-21 07:04:32,Cynthia Kå,UCkzCtxJAklNTXCAxsuyBR9Q,Howto & Style,fr,fr-FR,41245,2143,,,0,30,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
w7p5oAfBC0Y,other,POV : j’ai perdu TOUT mon makeup !! pt1.5 #makeup #maquillage #makeupchallenge,no,,no,1675616520,2023-02-05 17:02:00,lilyslilah,UCi86W8vBDYYSRABNpzl5i-w,Howto & Style,fr,fr,196700,17262,,,0,98,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
mvJH8IWD_GI,other,Interview #5 : Philippe Pascal et les fraudes sociales,no,,no,1522654675,2018-04-02 07:04:55,Le Fil d Actu - Officiel,UC9hHeywcPBnLglqnQRaNShQ,Entertainment,fr,fr,22274,1360,,,0,155,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
toxtYOJtt1s,other,Annie CORDY :  Bourvil  Luis Mariano et les amours de ma vie  (Archive 2001),no,,no,1672847038,2023-01-04 15:01:58,L invité,UCtyZ1cGRbRnTGKok6RU9CwA,Entertainment,en,en,20139,319,,,0,34,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
3IiE9K4EDyE,other,Hugues AUFRAY :  Mon autoportrait en musique,no,,no,1596181675,2020-07-31 07:07:55,L invité,UCtyZ1cGRbRnTGKok6RU9CwA,News & Politics,,fr,57190,907,,,0,136,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
_a99_GHAvzo,other,Petits problèmes de Filles - Andy,no,,no,1416502961,2014-11-20 17:11:41,ANDY,UCFcM0GoHEl6vNBdff0jBHDw,Comedy,,fr,15812976,240214,,,0,2668,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
uog4eCZTUX4,other,HUMAN s Musics - A film by Yann Arthus-Bertrand / Composed by Armand Amar,no,,no,1495228941,2017-05-19 21:05:21,HUMAN the movie,UCJy4nUo1D4R3hlcP8XCLX9Q,Film & Animation,fr,fr,4855415,96076,,,0,3413,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
JgW96Qm2tPU,other,Yann Arthus-Bertrand a un message pour vous !,no,,no,1683218534,2023-05-04 16:05:14,GoodPlanet,UC-XbkodADFxOT1yYE44CI6w,Nonprofits & Activism,,,418,21,,,0,2,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
AcbEfcB7odk,other,LES COULISSES DU BANG 💥 - Yann Arthus-Bertrand,no,,no,1672936202,2023-01-05 16:01:02,Bpifrance,UCZ1adoWtdSQGI79Uq9zaGzQ,News & Politics,fr,fr,400,16,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
i3ooVU1Btmc,other,VIVANT [FR] Bande annonce,no,,no,1683630858,2023-05-09 11:05:18,HOPE  by Yann Arthus-Bertrand,UC90g2BDQgvyqMmfE2Cy7eKg,Nonprofits & Activism,,fr-FR,30168,624,,,0,40,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
NjgUHE5mtj4,other,HUMAN : la Terre et des Hommes,no,,no,1448035979,2015-11-20 16:11:59,HUMAN le film,UCDNQaVmuu2TyUXLELJuD1lQ,News & Politics,,,42331,468,,,0,10,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
iupab5D3HDo,other,Notre confort va-t-il nous tuer ? - Yann Arthus-Bertrand,no,,no,1630328913,2021-08-30 13:08:33,Team for the Planet,UCaoCN2IXMV6_rArWgM0qWVw,Entertainment,,fr,30983,1005,,,0,219,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
MNKwMEgebko,other,Yann Arthus-Bertrand - On n’est pas couché 6 octobre 2007 #ONPC,no,,no,1434618780,2015-06-18 09:06:00,On n est pas couché,UC4Euikzr0bLKsnNuIKW6Sfg,Entertainment,,,19520,,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
suvkBLsgZi4,other,LES PLUS BEAUX CHEVAUX DU MONDE VUS PAR YANN ARTHUS BERTRAND [FR] Film complet,no,,no,1334779516,2012-04-18 20:04:16,HOPE  by Yann Arthus-Bertrand,UC90g2BDQgvyqMmfE2Cy7eKg,Film & Animation,,,434297,1204,,,0,78,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
tUj2l9hf-3c,other,Bande annonce du film  Algérie vue du ciel  de Yann Arthus-Bertrand,no,,no,1434046020,2015-06-11 18:06:00,Ambassade de France en Algérie,UCNZ1N0azKkQtElGWQMyLI2Q,News & Politics,,ar,213863,1779,,,0,151,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
XS1e3W3upd8,other,Yann Arthus Bertrand et Cyril Dion - On n est pas couché 12 décembre 2015 #ONPC,no,,no,1449964872,2015-12-13 00:12:12,On n est pas couché,UC4Euikzr0bLKsnNuIKW6Sfg,Entertainment,,fr,101634,,,,0,,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
KFzmC_ZuEKQ,other,Yann Arthus-Bertrand : « Je ne prendrai plus l’avion »,no,,no,1576051210,2019-12-11 08:12:10,Reporterre  le média de l écologie,UCDn6zvBZNEWUv44xjgELicA,Nonprofits & Activism,,fr,7941,148,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
h_7elh-V-M0,other,Nos vêtements sont-ils toxiques ? - Le Magazine de la Santé,no,,no,1622484902,2021-05-31 18:05:02,Allo Docteurs,UCv6qHPwghGsyOfzEYZXcfKg,Science & Technology,,fr,3957,,,,0,6,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
lg9Hw5QCzhM,other,Tester de la toxicité des polluants sur la fertilité,no,,yes,1509457990,2017-10-31 13:10:10,Canada Foundation for Innovation / Fondation canadienne pour l innovation,UCY8aZ9mSbTTIRL4Sb8T__Pw,Science & Technology,,,326,6,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
SvkBTRfFgKg,other,Piscines publiques : sont-elles dangereuses pour la santé ?,no,,yes,1536574358,2018-09-10 10:09:38,Samedi à tout prix,UCCuySJIvnUg7Zrbcvb4zlgg,Entertainment,,,3531,51,,,0,8,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
c9z3lM7JXPc,other,Les emballages en plastique sont-ils mauvais pour la santé ?,no,,yes,1400674360,2014-05-21 12:05:40,Samedi à tout prix,UCCuySJIvnUg7Zrbcvb4zlgg,Howto & Style,,fr,6090,55,,,0,1,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
5bz49u7Xa-s,other,Les savons sont-ils vraiment meilleurs que les gels douche ?,no,,no,1538045630,2018-09-27 10:09:50,Samedi à tout prix,UCCuySJIvnUg7Zrbcvb4zlgg,Entertainment,,,103174,962,,,0,121,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
DXPcUpCtQfQ,other,Quelles couches choisir pour éviter les produits toxiques ?,no,,no,1535000149,2018-08-23 04:08:49,BFMTV,UCXwDLMDV86ldKoFVc_g8P0g,News & Politics,,,18664,66,,,0,6,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
-9c7eCYwfHM,other,Les symboles et logos du tri et du recyclage - CONSOMAG,no,,no,1527073200,2018-05-23 11:05:00,Conso Mag,UCVS0usIYrEC_1O_4xYxtmKw,Howto & Style,fr,fr,8995,35,,,0,3,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
Fq4iPntzBA0,other,Plages sans déchet plastique : pour des communes littorales éco-exemplaires,no,,no,1688032141,2023-06-29 09:06:01,Ministères Écologie Énergie Territoires,UCe2_2k-_81Y4RNKBnlMjrLg,News & Politics,fr,fr,124,6,,,0,0,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
37Pqb_KmtAk,other,Pollution plastique : où en est la France ?,no,,no,1685711895,2023-06-02 13:06:15,Ministères Écologie Énergie Territoires,UCe2_2k-_81Y4RNKBnlMjrLg,News & Politics,fr,fr,358,15,,,0,1,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
a9ehIgXL2uQ,other,Le traité plastique  qu est-ce que c est ?,no,,no,1684858113,2023-05-23 16:05:33,Ministères Écologie Énergie Territoires,UCe2_2k-_81Y4RNKBnlMjrLg,News & Politics,fr,fr,587,18,,,0,2,https://i.ytimg.com/vi/undefined/mqdefault.jpg,FR,Other
